experiment,subject,first_type,pitch,ioi,tempo,tempo_range,loudness,type,true_score,response,rt,error,block,trial,test_correct,test_incorrect,test_skipped,extreme_responses,pearsonr,intercept,slope,residual,illusory_tempo,cooks
ITST,13,a,5,710,84.50704225352112,2,2,a,31.580629700998873,34,3352.855000004638,2.4193702990011268,0,29,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,1.6704542355245522,3.568691479697666,0.0002713531362330144
ITST,13,a,7,550,109.0909090909091,3,2,a,50.0,51,3110.5250000255182,1.0,0,30,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,1.4267584401860063,3.048069549465784,0.00012910301136432936
ITST,13,a,5,710,84.50704225352112,2,2,p,31.580629700998873,24,7103.96999999648,-7.580629700998873,1,31,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-8.329545764475448,-17.794907736637846,0.005586444566312267
ITST,13,a,7,1000,60.0,1,2,p,6.875176187496734,18,6517.5600000075065,11.124823812503266,1,32,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,8.799004123889155,18.79783976056513,0.016863460127989616
ITST,13,a,5,425,141.1764705882353,4,0,p,68.5984388693479,74,6139.395000005607,5.401561130652098,1,33,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,7.015423691753966,14.987470008341663,0.0041599836815717
ITST,13,a,6,710,84.50704225352112,2,1,p,31.580629700998873,35,2495.230000000447,3.4193702990011268,1,34,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,2.670454235524552,5.705051401331217,0.0006550698336195943
ITST,13,a,7,358,167.5977653631285,5,1,p,80.97360155738828,84,8380.070000013802,3.026398442611722,1,35,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,5.430144860481192,11.600743848596432,0.0039515462138998885
ITST,13,a,4,918,65.359477124183,1,1,p,13.046873249910696,15,3576.1550000170246,1.9531267500893037,1,36,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,0.021235125400529853,0.04536587083655459,6.647169031158591e-06
ITST,13,a,5,329,182.370820668693,5,0,p,87.06720173383901,92,8399.755000020377,4.932798266160987,1,37,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,7.7254879674691495,16.504422868763335,0.009990082181791076
ITST,13,a,4,390,153.84615384615384,4,0,p,74.79787473312055,88,6493.180000048596,13.202125266879449,1,38,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,15.211686408541595,32.49763718366608,0.024402657780268157
ITST,13,a,6,599,100.1669449081803,3,2,p,43.84378078116181,43,3043.579999997746,-0.8437807811618114,1,39,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-0.8099624826340772,-1.7303713859262537,2.912369747804593e-05
ITST,13,a,4,774,77.51937984496124,2,2,p,25.354902613380577,18,1876.170000003185,-7.3549026133805775,1,40,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-8.501195377844116,-18.161613091202565,0.00731623005107428
ITST,13,a,3,390,153.84615384615384,4,0,p,74.79787473312055,79,5780.934999987949,4.202125266879449,1,41,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,6.2116864085415955,13.27039788896412,0.004096963998907094
ITST,13,a,2,550,109.0909090909091,3,0,p,50.0,50,3941.5900000021793,0.0,1,42,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,0.4267584401860063,0.9117096278322329,1.5102263675680508e-05
ITST,13,a,7,390,153.84615384615384,4,2,p,74.79787473312055,78,1969.2299999878744,3.202125266879449,1,43,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,5.2116864085415955,11.134037967330567,0.0028903981310138046
ITST,13,a,3,504,119.04761904761905,3,1,p,56.30039424560527,55,4607.450000010431,-1.3003942456052684,1,44,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-0.4714932371696676,-1.0072792552105405,9.107622935028255e-06
ITST,13,a,2,843,71.17437722419929,1,2,p,19.194949373496982,6,8957.720000005793,-13.194949373496982,1,45,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-14.734420615309315,-31.47802567103799,0.02819032394917559
ITST,13,a,6,329,182.370820668693,5,2,p,87.06720173383901,87,5685.05999998888,-0.0672017338390134,1,46,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,2.7254879674691495,5.822623260595579,0.0012479166841942192
ITST,13,a,2,774,77.51937984496124,2,2,p,25.354902613380577,30,2883.884999959264,4.6450973866194225,1,47,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,3.498804622155884,7.474705968400051,0.0013964523368834613
ITST,13,a,5,504,119.04761904761905,3,2,p,56.30039424560527,53,6191.929999971762,-3.3003942456052684,1,48,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-2.4714932371696676,-5.279999098477643,0.0003377414062923403
ITST,13,a,4,358,167.5977653631285,5,0,p,80.97360155738828,71,2785.5149999959394,-9.973601557388278,1,49,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-7.569855139518808,-16.171935132639735,0.0075745932250382364
ITST,13,a,5,1000,60.0,1,2,p,6.875176187496734,2,11841.635000018869,-4.875176187496734,1,50,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-7.200995876110845,-15.38391898557169,0.010246130626251213
ITST,13,a,6,425,141.1764705882353,4,2,p,68.5984388693479,59,2456.984999997076,-9.598438869347902,1,51,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-7.984576308246034,-17.057928816161606,0.00524582269402226
ITST,13,a,2,329,182.370820668693,5,1,p,87.06720173383901,74,2868.8400000100955,-13.067201733839013,1,52,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-10.27451203253085,-21.950055720640588,0.0176087393314043
ITST,13,a,6,843,71.17437722419929,1,1,p,19.194949373496982,23,5023.019999964163,3.805050626503018,1,53,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,2.2655793846906853,4.840092996732382,0.0007838209213252547
ITST,13,a,4,504,119.04761904761905,3,0,p,56.30039424560527,50,8361.595000023954,-6.300394245605268,1,54,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-5.471493237169668,-11.689078863378297,0.0017154117567567554
ITST,13,a,3,652,92.02453987730061,2,1,p,37.727982709047225,33,2136.1049999832176,-4.727982709047225,1,55,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-5.084524544781175,-10.862374458032578,0.0016756781205750889
ITST,13,a,7,504,119.04761904761905,3,0,p,56.30039424560527,52,5058.034999994561,-4.300394245605268,1,56,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-3.4714932371696676,-7.416359020111194,0.0006790022330566856
ITST,13,a,3,302,198.67549668874173,5,0,p,93.24415345434716,93,6241.294999956153,-0.24415345434715618,1,57,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,2.94279970604083,6.286879349380625,0.0017972679586337535
ITST,13,a,7,774,77.51937984496124,2,1,p,25.354902613380577,32,2229.209999961313,6.6450973866194225,1,58,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,5.498804622155884,11.747425811667153,0.003346987292501413
ITST,13,a,2,425,141.1764705882353,4,1,p,68.5984388693479,60,2755.5799999972805,-8.598438869347902,1,59,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-6.984576308246034,-14.921568894528056,0.004006846030616719
ITST,13,a,3,918,65.359477124183,1,0,p,13.046873249910696,10,3677.5500000221655,-3.0468732499106963,1,60,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-4.97876487459947,-10.6364337373312,0.0038531144114556308
ITST,13,a,7,302,198.67549668874173,5,0,a,93.24415345434716,97,5836.72000002116,3.755846545652844,2,61,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,6.94279970604083,14.832319035914832,0.010029441705227996
ITST,13,a,3,390,153.84615384615384,4,1,a,74.79787473312055,79,3639.839999959804,4.202125266879449,2,62,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,6.2116864085415955,13.27039788896412,0.004096963998907094
ITST,13,a,7,504,119.04761904761905,3,1,a,56.30039424560527,52,5218.6949999886565,-4.300394245605268,2,63,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-3.4714932371696676,-7.416359020111194,0.0006790022330566856
ITST,13,a,5,329,182.370820668693,5,2,a,87.06720173383901,75,6408.51500001736,-12.067201733839013,2,64,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-9.27451203253085,-19.813695799007036,0.014345575900031122
ITST,13,a,6,1000,60.0,1,0,a,6.875176187496734,11,6620.094999962021,4.124823812503266,2,65,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,1.799004123889155,3.8433203091302706,0.000827181701190735
ITST,13,a,4,390,153.84615384615384,4,0,a,74.79787473312055,77,6892.655000032391,2.202125266879449,2,66,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,4.2116864085415955,8.997678045697016,0.0018937567291276586
ITST,13,a,5,599,100.1669449081803,3,2,a,43.84378078116181,42,2475.009999994654,-1.8437807811618114,2,67,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-1.8099624826340772,-3.866731307559805,0.0001709843610676999
ITST,13,a,3,358,167.5977653631285,5,2,a,80.97360155738828,81,5680.315000005066,0.026398442611721862,2,68,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,2.4301448604811924,5.191664083695778,0.0007992226295772315
ITST,13,a,5,463,129.58963282937364,4,0,a,62.42097125758927,58,3327.4799999780957,-4.420971257589272,2,69,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-3.201405083956189,-6.839353514277896,0.0006696314780285849
ITST,13,a,4,329,182.370820668693,5,2,a,87.06720173383901,77,7939.965000026859,-10.067201733839013,2,70,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-7.2745120325308505,-15.540975955739933,0.008821568343463274
ITST,13,a,7,710,84.50704225352112,2,2,a,31.580629700998873,23,5974.344999995083,-8.580629700998873,2,71,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-9.329545764475448,-19.9312676582714,0.007033179549714697
ITST,13,a,4,599,100.1669449081803,3,2,a,43.84378078116181,33,4138.704999990296,-10.843780781161811,2,72,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-10.809962482634077,-23.093970602261766,0.006755401576119033
ITST,13,a,5,918,65.359477124183,1,1,a,13.046873249910696,14,6518.734999990556,0.9531267500893037,2,73,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-0.9787648745994701,-2.0909940507969966,0.0001071664633265845
ITST,13,a,6,550,109.0909090909091,3,2,a,50.0,52,3436.060000036377,2.0,2,74,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,2.4267584401860063,5.184429471099335,0.00035489051825765837
ITST,13,a,7,1000,60.0,1,0,a,6.875176187496734,6,6608.185000019148,-0.8751761874967343,2,75,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-3.200995876110845,-6.838479299037485,0.0018881226056566094
ITST,13,a,6,358,167.5977653631285,5,1,a,80.97360155738828,84,6247.464999963995,3.026398442611722,2,76,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,5.430144860481192,11.600743848596432,0.0039515462138998885
ITST,13,a,3,550,109.0909090909091,3,0,a,50.0,51,6678.610000002664,1.0,2,77,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,1.4267584401860063,3.048069549465784,0.00012910301136432936
ITST,13,a,2,358,167.5977653631285,5,1,a,80.97360155738828,81,5562.109999998938,0.026398442611721862,2,78,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,2.4301448604811924,5.191664083695778,0.0007992226295772315
ITST,13,a,7,463,129.58963282937364,4,0,a,62.42097125758927,62,6056.764999986626,-0.42097125758927234,2,79,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,0.798594916043811,1.7060861722563085,5.068413890971483e-05
ITST,13,a,3,710,84.50704225352112,2,2,a,31.580629700998873,31,2031.0649999883024,-0.5806297009988732,2,80,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-1.3295457644754478,-2.8403882852029874,0.00011863123359455277
ITST,13,a,4,1000,60.0,1,0,a,6.875176187496734,4,5429.850000014994,-2.8751761874967343,2,81,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-5.200995876110845,-11.111199142304589,0.005232764916284809
ITST,13,a,6,710,84.50704225352112,2,1,a,31.580629700998873,43,1684.6500000101514,11.419370299001127,2,82,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,10.670454235524552,22.79593077439963,0.009715372549839903
ITST,13,a,2,550,109.0909090909091,3,1,a,50.0,50,4138.3350000251085,0.0,2,83,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,0.4267584401860063,0.9117096278322329,1.5102263675680508e-05
ITST,13,a,4,710,84.50704225352112,2,0,a,31.580629700998873,40,1817.650000040885,8.419370299001127,2,84,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,7.670454235524552,16.386851009498972,0.005069723794355691
ITST,13,a,2,1000,60.0,1,0,a,6.875176187496734,7,6938.035000057425,0.12482381250326569,2,85,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-2.200995876110845,-4.7021193774039345,0.0008415727250943338
ITST,13,a,5,774,77.51937984496124,2,0,a,25.354902613380577,24,2078.255000000354,-1.3549026133805775,2,86,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-2.501195377844116,-5.343453561401256,0.0005799867408577572
ITST,13,a,6,390,153.84615384615384,4,2,a,74.79787473312055,84,6484.035000030417,9.202125266879449,2,87,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,11.211686408541595,23.952197497131873,0.013278660328480693
ITST,13,a,2,774,77.51937984496124,2,1,a,25.354902613380577,34,2812.2000000439584,8.645097386619423,2,88,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,7.498804622155884,16.020145654934257,0.006136712126590723
ITST,13,a,3,918,65.359477124183,1,1,a,13.046873249910696,26,7252.095000003464,12.953126750089304,2,89,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,11.02123512540053,23.54532500880562,0.02097048202003393
ITST,13,a,2,390,153.84615384615384,4,2,a,74.79787473312055,76,2196.5199999976903,1.2021252668794489,2,90,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,3.2116864085415955,6.861318124063464,0.0011070397932486566
ITST,13,a,7,599,100.1669449081803,3,2,p,43.84378078116181,47,4150.089999951888,3.1562192188381886,3,91,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,3.190037517365923,6.815068300607951,0.0006411635415070848
ITST,13,a,6,390,153.84615384615384,4,0,p,74.79787473312055,64,1533.3000000100585,-10.797874733120551,3,92,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-8.788313591458405,-18.77500093553915,0.008040544911257842
ITST,13,a,4,843,71.17437722419929,1,0,p,19.194949373496982,13,4102.690000028815,-6.194949373496982,3,93,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-7.734420615309315,-16.52350621960313,0.007610199989755652
ITST,13,a,2,710,84.50704225352112,2,1,p,31.580629700998873,32,2663.7200000113808,0.41937029900112677,3,94,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-0.3295457644754478,-0.7040283635694364,3.133836220493564e-06
ITST,13,a,7,302,198.67549668874173,5,2,p,93.24415345434716,88,4689.985000004526,-5.244153454347156,3,95,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-2.05720029395917,-4.39492025878713,0.0008878571359500915
ITST,13,a,5,652,92.02453987730061,2,0,p,37.727982709047225,44,1899.9499999918044,6.272017290952775,3,96,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,5.915475455218825,12.637584679936484,0.002479000311839801
ITST,13,a,7,918,65.359477124183,1,0,p,13.046873249910696,7,5920.115000044461,-6.046873249910696,3,97,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-7.97876487459947,-17.045513502231856,0.010173639682047127
ITST,13,a,5,358,167.5977653631285,5,2,p,80.97360155738828,71,2109.1400000150315,-9.973601557388278,3,98,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-7.569855139518808,-16.171935132639735,0.0075745932250382364
ITST,13,a,4,599,100.1669449081803,3,1,p,43.84378078116181,40,3109.584999969229,-3.8437807811618114,3,99,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-3.809962482634077,-8.139451150826908,0.0008085504377633042
ITST,13,a,3,358,167.5977653631285,5,2,p,80.97360155738828,66,4450.695000006817,-14.973601557388278,3,100,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-12.569855139518808,-26.85373474080749,0.02093330691307828
ITST,13,a,6,550,109.0909090909091,3,0,p,50.0,51,3909.014999982901,1.0,3,101,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,1.4267584401860063,3.048069549465784,0.00012910301136432936
ITST,13,a,4,463,129.58963282937364,4,1,p,62.42097125758927,65,1418.7399999937045,2.5790287424107277,3,102,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,3.798594916043811,8.115165937156963,0.001015484521400343
ITST,13,a,6,302,198.67549668874173,5,1,p,93.24415345434716,89,5160.40500003146,-4.244153454347156,3,103,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-1.0572002939591698,-2.2585603371535794,0.00023588984621490032
ITST,13,a,5,390,153.84615384615384,4,2,p,74.79787473312055,76,1628.9150000084192,1.2021252668794489,3,104,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,3.2116864085415955,6.861318124063464,0.0011070397932486566
ITST,13,a,4,329,182.370820668693,5,2,p,87.06720173383901,77,6419.35000004014,-10.067201733839013,3,105,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-7.2745120325308505,-15.540975955739933,0.008821568343463274
ITST,13,a,3,710,84.50704225352112,2,0,p,31.580629700998873,33,1672.5699999951755,1.4193702990011268,3,106,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,0.6704542355245522,1.4323315580641147,5.404113709998075e-05
ITST,13,a,2,463,129.58963282937364,4,2,p,62.42097125758927,51,7483.93499996746,-11.420971257589272,3,107,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-10.201405083956189,-21.793872965712755,0.006992495906529138
ITST,13,a,4,652,92.02453987730061,2,0,p,37.727982709047225,46,2670.0050000217743,8.272017290952775,3,108,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,7.915475455218825,16.910304523203585,0.0043936937368421695
ITST,13,a,3,425,141.1764705882353,4,2,p,68.5984388693479,61,2319.740000006277,-7.598438869347902,3,109,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-5.984576308246034,-12.785208972894505,0.0029345247094838714
ITST,13,a,7,710,84.50704225352112,2,0,p,31.580629700998873,33,4194.569999992382,1.4193702990011268,3,110,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,0.6704542355245522,1.4323315580641147,5.404113709998075e-05
ITST,13,a,2,358,167.5977653631285,5,2,p,80.97360155738828,86,5648.214999993797,5.026398442611722,3,111,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,7.430144860481192,15.873463691863535,0.007382565722156266
ITST,13,a,3,550,109.0909090909091,3,0,p,50.0,51,5798.609999998007,1.0,3,112,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,1.4267584401860063,3.048069549465784,0.00012910301136432936
ITST,13,a,2,918,65.359477124183,1,0,p,13.046873249910696,12,2729.875000019092,-1.0468732499106963,3,113,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-2.97876487459947,-6.363713894064099,0.0013113662832016392
ITST,13,a,7,425,141.1764705882353,4,0,p,68.5984388693479,69,2952.6549999718554,0.4015611306520981,3,114,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,2.0154236917539663,4.305670400173907,0.00035554646223794967
ITST,13,a,6,1000,60.0,1,2,p,6.875176187496734,4,2140.54000005126,-2.8751761874967343,3,115,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-5.200995876110845,-11.111199142304589,0.005232764916284809
ITST,13,a,2,504,119.04761904761905,3,2,p,56.30039424560527,57,2234.545000013896,0.6996057543947316,3,116,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,1.5285067628303324,3.2654405880565616,0.00015232433313955434
ITST,13,a,5,843,71.17437722419929,1,1,p,19.194949373496982,32,1932.0150000276044,12.805050626503018,3,117,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,11.265579384690685,24.067332291434344,0.017346664823348745
ITST,13,a,6,774,77.51937984496124,2,0,p,25.354902613380577,22,1665.4649999691171,-3.3549026133805775,3,118,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-4.501195377844116,-9.61617340466836,0.001986211299125239
ITST,13,a,3,843,71.17437722419929,1,2,p,19.194949373496982,17,3958.344999991823,-2.194949373496982,3,119,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-3.7344206153093147,-7.978066533068925,0.0016927592306486376
ITST,13,a,5,550,109.0909090909091,3,1,p,50.0,52,4036.0949999885634,2.0,3,120,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,2.4267584401860063,5.184429471099335,0.00035489051825765837
ITST,13,a,4,652,92.02453987730061,2,2,a,37.727982709047225,36,2269.674999988638,-1.7279827090472253,4,121,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-2.084524544781175,-4.453294693131925,0.000262179980360851
ITST,13,a,6,843,71.17437722419929,1,1,a,19.194949373496982,22,3517.710000043735,2.805050626503018,4,122,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,1.2655793846906853,2.7037330750988304,0.0002713754037677237
ITST,13,a,2,425,141.1764705882353,4,0,a,68.5984388693479,74,2061.8849999736995,5.401561130652098,4,123,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,7.015423691753966,14.987470008341663,0.0041599836815717
ITST,13,a,6,302,198.67549668874173,5,0,a,93.24415345434716,80,8907.745000033174,-13.244153454347156,4,124,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-10.05720029395917,-21.48579963185554,0.02111288563072625
ITST,13,a,2,652,92.02453987730061,2,2,a,37.727982709047225,44,1719.039999996312,6.272017290952775,4,125,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,5.915475455218825,12.637584679936484,0.002479000311839801
ITST,13,a,5,1000,60.0,1,2,a,6.875176187496734,16,2827.3599999956787,9.124823812503266,4,126,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,6.799004123889155,14.525119917298026,0.010195762042588616
ITST,13,a,7,329,182.370820668693,5,2,a,87.06720173383901,82,2695.214999956079,-5.067201733839013,4,127,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-2.2745120325308505,-4.859176347572177,0.0008584120714182844
ITST,13,a,4,918,65.359477124183,1,1,a,13.046873249910696,28,2343.354999960866,14.953126750089304,4,128,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,13.02123512540053,27.81804485207272,0.029129120358811437
ITST,13,a,6,599,100.1669449081803,3,0,a,43.84378078116181,52,3215.375000028871,8.156219218838189,4,129,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,8.190037517365923,17.496867908775705,0.004060048967915606
ITST,13,a,5,358,167.5977653631285,5,0,a,80.97360155738828,77,2425.5949999787845,-3.973601557388278,4,130,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-1.5698551395188076,-3.353775602838428,0.000318641782862583
ITST,13,a,3,1000,60.0,1,2,a,6.875176187496734,6,3609.345000004396,-0.8751761874967343,4,131,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-3.200995876110845,-6.838479299037485,0.0018881226056566094
ITST,13,a,5,652,92.02453987730061,2,1,a,37.727982709047225,42,3740.935000008904,4.272017290952775,4,132,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,3.915475455218825,8.364864836669382,0.0011085022236904834
ITST,13,a,6,425,141.1764705882353,4,1,a,68.5984388693479,67,1970.659999991767,-1.598438869347902,4,133,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,0.015423691753966295,0.032950556906803485,3.589704132854726e-07
ITST,13,a,7,652,92.02453987730061,2,1,a,37.727982709047225,21,4369.884999992792,-16.727982709047225,4,134,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-17.084524544781175,-36.498693517635196,0.019574065760625734
ITST,13,a,5,425,141.1764705882353,4,1,a,68.5984388693479,75,2935.2700000163168,6.401561130652098,4,135,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,8.015423691753966,17.123829929975212,0.005420837152256521
ITST,13,a,7,918,65.359477124183,1,2,a,13.046873249910696,12,6263.240000000224,-1.0468732499106963,4,136,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,-2.97876487459947,-6.363713894064099,0.0013113662832016392
ITST,13,a,6,774,77.51937984496124,2,2,a,25.354902613380577,35,2028.699999966193,9.645097386619423,4,137,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,8.498804622155884,18.15650557656781,0.007846270748062137
ITST,13,a,5,504,119.04761904761905,3,0,a,56.30039424560527,59,2404.0099999983795,2.6996057543947316,4,138,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,3.5285067628303324,7.538160431323665,0.0007673915369059186
ITST,13,a,7,390,153.84615384615384,4,2,a,74.79787473312055,84,5014.039999980014,9.202125266879449,4,139,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,11.211686408541595,23.952197497131873,0.013278660328480693
ITST,13,a,4,358,167.5977653631285,5,1,a,80.97360155738828,86,5897.265000035986,5.026398442611722,4,140,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,7.430144860481192,15.873463691863535,0.007382565722156266
ITST,13,a,3,652,92.02453987730061,2,0,a,37.727982709047225,45,2627.4249999551103,7.272017290952775,4,141,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,6.915475455218825,14.773944601570035,0.0033683226072343535
ITST,13,a,2,918,65.359477124183,1,2,a,13.046873249910696,22,3346.109999984037,8.953126750089304,4,142,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,7.02123512540053,14.999885322271414,0.008665850267615738
ITST,13,a,3,504,119.04761904761905,3,2,a,56.30039424560527,60,1798.8350000232458,3.6996057543947316,4,143,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,4.528506762830332,9.674520352957215,0.00125186907387479
ITST,13,a,2,302,198.67549668874173,5,0,a,93.24415345434716,97,5585.80499998061,3.755846545652844,4,144,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,6.94279970604083,14.832319035914832,0.010029441705227996
ITST,13,a,3,463,129.58963282937364,4,0,a,62.42097125758927,75,2080.260000017006,12.579028742410728,4,145,5,0,1,9.0,0.9625432858822831,49.573241559813994,46.808592029537685,13.798594916043811,29.478765153492475,0.01307774366722013
