subject,range,pitch,ioi,tempo,loudness,true_score,response,rt,error,block,trial,test_correct,test_incorrect,test_skipped,extreme_responses,pearsonr,intercept,slope,residual,illusory_tempo,cooks
1,0,4,358,167.5977653631285,2,80.97360155738828,100,4923.899999976158,19.026398442611722,0,25,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,4.981379690124271,7.623842257308847,0.0009719557662623163
1,0,3,918,65.359477124183,1,13.046873249910696,33,3043.5,19.953126750089304,0,26,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,26.74733611664132,40.93594225727573,0.018521045878696612
1,0,1,329,182.370820668693,2,87.06720173383901,100,2953.5,12.932798266160987,0,27,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-2.9816749309518684,-4.563358095592628,6.607228106708665e-05
1,0,5,652,92.02453987730061,1,37.727982709047225,54,6807.0,16.272017290952775,0,28,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,15.494313758627413,23.713551531760196,0.0026310585772867014
1,0,3,302,198.67549668874173,0,93.24415345434716,100,2294.599999904633,6.755846545652844,0,29,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-11.053652500508477,-16.91726153660891,0.0033474950251979265
1,0,4,599,100.1669449081803,2,43.84378078116181,48,6816.799999952316,4.156219218838189,0,30,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,1.5022511536787277,2.2991473324574327,3.6190334784302357e-06
1,0,4,1000,60.0,0,6.875176187496734,1,3176.399999976158,-5.875176187496734,1,31,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,2.812446952541734,4.304360088377895,2.4236329470259062e-06
1,0,3,425,141.1764705882353,2,68.5984388693479,100,2855.5,31.401561130652098,1,32,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,21.15311619663177,32.3741676333896,0.007476338525057599
1,0,4,774,77.51937984496124,1,25.354902613380577,42,3893.5,16.645097386619423,1,33,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,19.66332875464107,30.09409561294632,0.006273274615422311
1,0,0,329,182.370820668693,1,87.06720173383901,100,2320.600000023842,12.932798266160987,1,34,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-2.9816749309518684,-4.563358095592628,6.607228106708665e-05
1,0,3,843,71.17437722419929,2,19.194949373496982,0,3829.0,-19.194949373496982,1,35,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-14.286907117079885,-21.86565429280153,0.00704441803277269
1,0,4,329,182.370820668693,1,87.06720173383901,100,2868.600000023842,12.932798266160987,1,36,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-2.9816749309518684,-4.563358095592628,6.607228106708665e-05
1,0,1,710,84.50704225352112,0,31.580629700998873,28,2198.899999976158,-3.5806297009988732,1,37,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-2.4723879676683254,-3.7839106907952815,0.00026969503348885554
1,0,5,329,182.370820668693,1,87.06720173383901,100,2547.899999976158,12.932798266160987,1,38,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-2.9816749309518684,-4.563358095592628,6.607228106708665e-05
1,0,3,774,77.51937984496124,0,25.354902613380577,14,4001.899999976158,-11.354902613380577,1,39,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-8.336671245358929,-12.759008644063707,0.0021469188322535086
1,0,1,358,167.5977653631285,1,80.97360155738828,100,2520.899999976158,19.026398442611722,1,40,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,4.981379690124271,7.623842257308847,0.0009719557662623163
1,0,5,843,71.17437722419929,0,19.194949373496982,0,2421.0,-19.194949373496982,1,41,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-14.286907117079885,-21.86565429280153,0.00704441803277269
1,0,0,504,119.04761904761905,2,56.30039424560527,50,5097.5,-6.300394245605268,1,42,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-12.77592439750606,-19.553143578071616,0.0019093346394508297
1,0,2,774,77.51937984496124,1,25.354902613380577,50,3989.3000000715256,24.645097386619423,1,43,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,27.66332875464107,42.33783968637776,0.013241623303326015
1,0,4,504,119.04761904761905,0,56.30039424560527,73,1889.8000000715256,16.69960575439473,1,44,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,10.22407560249394,15.647620633043765,0.0011309158950201083
1,0,0,463,129.58963282937364,0,62.42097125758927,52,3198.0,-10.420971257589272,1,45,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-18.77423207238205,-28.733361583681766,0.004532828415246154
1,0,1,843,71.17437722419929,1,19.194949373496982,0,2826.600000023842,-19.194949373496982,1,46,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-14.286907117079885,-21.86565429280153,0.00704441803277269
1,0,5,710,84.50704225352112,2,31.580629700998873,25,4598.200000047684,-6.580629700998873,1,47,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-5.472387967668325,-8.37531471833207,0.0008066447024639983
1,0,0,918,65.359477124183,0,13.046873249910696,0,2706.0,-13.046873249910696,1,48,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-6.252663883358679,-9.569502045628953,0.0025705043127452567
1,0,1,599,100.1669449081803,0,43.84378078116181,49,4359.400000095367,5.156219218838189,1,49,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,2.5022511536787277,3.8296153416363623,2.7711049978488514e-05
1,0,2,425,141.1764705882353,1,68.5984388693479,100,2335.0,31.401561130652098,1,50,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,21.15311619663177,32.3741676333896,0.007476338525057599
1,0,3,550,109.0909090909091,0,50.0,50,3850.1999999284735,0.0,1,51,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-4.542633393945231,-6.952355086861081,0.0002813946109849375
1,0,2,918,65.359477124183,1,13.046873249910696,23,1851.0,9.953126750089304,1,52,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,16.74733611664132,25.63126216548643,0.006318398614581571
1,0,0,652,92.02453987730061,0,37.727982709047225,46,1762.100000023842,8.272017290952775,1,53,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,7.494313758627413,11.469807458328757,0.0005022008867148708
1,0,2,329,182.370820668693,2,87.06720173383901,100,3474.100000023842,12.932798266160987,1,54,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-2.9816749309518684,-4.563358095592628,6.607228106708665e-05
1,0,1,463,129.58963282937364,1,62.42097125758927,100,4401.900000095367,37.57902874241073,1,55,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,29.22576792761795,44.72910285690686,0.011237689303907927
1,0,3,358,167.5977653631285,1,80.97360155738828,100,2340.0,19.026398442611722,1,56,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,4.981379690124271,7.623842257308847,0.0009719557662623163
1,0,5,550,109.0909090909091,0,50.0,52,4086.100000023842,2.0,1,57,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-2.5426333939452306,-3.891419068503222,0.00010463826783436728
1,0,4,390,153.84615384615384,2,74.79787473312055,100,5485.299999952316,25.20212526687945,1,58,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,13.05175657775473,19.97529590584428,0.0038820347858902413
1,0,2,599,100.1669449081803,2,43.84378078116181,49,5868.399999976158,5.156219218838189,1,59,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,2.5022511536787277,3.8296153416363623,2.7711049978488514e-05
1,0,5,425,141.1764705882353,2,68.5984388693479,100,1954.700000047684,31.401561130652098,1,60,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,21.15311619663177,32.3741676333896,0.007476338525057599
1,0,0,390,153.84615384615384,1,74.79787473312055,100,2109.399999976158,25.20212526687945,2,61,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,13.05175657775473,19.97529590584428,0.0038820347858902413
1,0,4,302,198.67549668874173,0,93.24415345434716,100,1891.6000000238416,6.755846545652844,2,62,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-11.053652500508477,-16.91726153660891,0.0033474950251979265
1,0,5,918,65.359477124183,2,13.046873249910696,0,2154.200000047684,-13.046873249910696,2,63,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-6.252663883358679,-9.569502045628953,0.0025705043127452567
1,0,4,425,141.1764705882353,0,68.5984388693479,100,2125.5,31.401561130652098,2,64,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,21.15311619663177,32.3741676333896,0.007476338525057599
1,0,3,329,182.370820668693,2,87.06720173383901,100,1775.5999999046326,12.932798266160987,2,65,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-2.9816749309518684,-4.563358095592628,6.607228106708665e-05
1,0,4,843,71.17437722419929,2,19.194949373496982,15,4969.100000023842,-4.194949373496982,2,66,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,0.7130928829201153,1.0913658448824124,6.830103882915165e-05
1,0,1,390,153.84615384615384,2,74.79787473312055,90,2880.399999976158,15.202125266879449,2,67,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,3.0517565777547304,4.670615814054986,0.0003047503877060327
1,0,5,358,167.5977653631285,0,80.97360155738828,100,2917.600000023842,19.026398442611722,2,68,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,4.981379690124271,7.623842257308847,0.0009719557662623163
1,0,3,504,119.04761904761905,2,56.30039424560527,48,5643.0,-8.300394245605268,2,69,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-14.77592439750606,-22.614079596429477,0.0025421612016251986
1,0,5,390,153.84615384615384,1,74.79787473312055,90,4473.300000071526,15.202125266879449,2,70,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,3.0517565777547304,4.670615814054986,0.0003047503877060327
1,0,1,918,65.359477124183,2,13.046873249910696,12,7060.700000047684,-1.0468732499106963,2,71,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,5.747336116641321,8.796114064518203,0.0002966762257679804
1,0,5,774,77.51937984496124,0,25.354902613380577,7,4645.799999952316,-18.354902613380577,2,72,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-15.336671245358929,-23.472284708316216,0.006040331704914748
1,0,4,550,109.0909090909091,1,50.0,51,2364.2999999523163,1.0,2,73,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-3.5426333939452306,-5.421887077682152,0.00018230542926229014
1,0,0,774,77.51937984496124,2,25.354902613380577,0,3968.600000023842,-25.354902613380577,2,74,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-22.33667124535893,-34.18556077256872,0.011903745304957358
1,0,5,504,119.04761904761905,1,56.30039424560527,50,4378.200000047684,-6.300394245605268,2,75,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-12.77592439750606,-19.553143578071616,0.0019093346394508297
1,0,4,652,92.02453987730061,2,37.727982709047225,0,3010.2999999523163,-37.727982709047225,2,76,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-38.50568624137259,-58.931720963902,0.02064198767087321
1,0,0,550,109.0909090909091,0,50.0,47,3811.0,-3.0,2,77,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-7.542633393945231,-11.54375911439787,0.0007071942779212279
1,0,2,358,167.5977653631285,0,80.97360155738828,100,1575.8000000715256,19.026398442611722,2,78,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,4.981379690124271,7.623842257308847,0.0009719557662623163
1,0,1,550,109.0909090909091,2,50.0,48,2463.0,-2.0,2,79,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-6.542633393945231,-10.013291105218942,0.0005438390353144064
1,0,2,710,84.50704225352112,2,31.580629700998873,1,2336.5,-30.580629700998873,2,80,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-29.472387967668325,-45.10654693862638,0.015434153015005699
1,0,0,358,167.5977653631285,2,80.97360155738828,100,1444.5,19.026398442611722,2,81,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,4.981379690124271,7.623842257308847,0.0009719557662623163
1,0,2,550,109.0909090909091,1,50.0,47,2941.899999976158,-3.0,2,82,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-7.542633393945231,-11.54375911439787,0.0007071942779212279
1,0,3,710,84.50704225352112,2,31.580629700998873,6,1447.600000023842,-25.580629700998873,2,83,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-24.472387967668325,-37.45420689273173,0.010872046281265757
1,0,2,843,71.17437722419929,2,19.194949373496982,47,3420.899999976158,27.805050626503018,2,84,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,32.713092882920115,50.06634213860816,0.023457252990993913
1,0,1,774,77.51937984496124,2,25.354902613380577,22,5620.299999952316,-3.3549026133805775,2,85,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-0.3366712453589287,-0.5152645706322705,0.00010954990927092096
1,0,0,1000,60.0,1,6.875176187496734,21,2281.7999999523163,14.124823812503266,2,86,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,22.812446952541734,34.913720271956485,0.015597829175253517
1,0,2,390,153.84615384615384,2,74.79787473312055,100,1718.100000023842,25.20212526687945,2,87,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,13.05175657775473,19.97529590584428,0.0038820347858902413
1,0,3,1000,60.0,0,6.875176187496734,0,2622.0,-6.875176187496734,2,88,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,1.812446952541734,2.7738920791989656,6.2081882973371e-05
1,0,1,302,198.67549668874173,0,93.24415345434716,99,3104.200000047684,5.755846545652844,2,89,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-12.053652500508477,-18.447729545787837,0.0041188161053671984
1,0,3,463,129.58963282937364,0,62.42097125758927,57,8136.0,-5.420971257589272,2,90,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-13.774232072382048,-21.081021537787116,0.0024275951835315626
1,0,4,652,92.02453987730061,1,37.727982709047225,46,1973.0,8.272017290952775,3,91,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,7.494313758627413,11.469807458328757,0.0005022008867148708
1,0,2,1000,60.0,1,6.875176187496734,0,2719.2999999523163,-6.875176187496734,3,92,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,1.812446952541734,2.7738920791989656,6.2081882973371e-05
1,0,5,652,92.02453987730061,0,37.727982709047225,45,3469.5,7.272017290952775,3,93,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,6.494313758627413,9.939339449149829,0.0003534151192518932
1,0,2,599,100.1669449081803,0,43.84378078116181,46,2224.700000047684,2.1562192188381886,3,94,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-0.49774884632127225,-0.7617886859004265,2.3243294226599628e-05
1,0,1,843,71.17437722419929,1,19.194949373496982,0,3843.1999999284735,-19.194949373496982,3,95,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-14.286907117079885,-21.86565429280153,0.00704441803277269
1,0,4,302,198.67549668874173,2,93.24415345434716,100,1922.399999976158,6.755846545652844,3,96,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-11.053652500508477,-16.91726153660891,0.0033474950251979265
1,0,3,390,153.84615384615384,0,74.79787473312055,100,1724.7999999523165,25.20212526687945,3,97,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,13.05175657775473,19.97529590584428,0.0038820347858902413
1,0,4,550,109.0909090909091,2,50.0,47,16972.699999928474,-3.0,3,98,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-7.542633393945231,-11.54375911439787,0.0007071942779212279
1,0,2,390,153.84615384615384,1,74.79787473312055,47,9374.700000047684,-27.79787473312055,3,99,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-39.94824342224527,-61.13950858063899,0.030762727064654716
1,0,1,652,92.02453987730061,0,37.727982709047225,7,4678.200000047684,-30.727982709047225,3,100,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-31.505686241372587,-48.2184448996495,0.01401848704435864
1,0,5,390,153.84615384615384,0,74.79787473312055,100,3724.299999952316,25.20212526687945,3,101,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,13.05175657775473,19.97529590584428,0.0038820347858902413
1,0,2,302,198.67549668874173,0,93.24415345434716,100,5367.600000023842,6.755846545652844,3,102,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-11.053652500508477,-16.91726153660891,0.0033474950251979265
1,0,1,463,129.58963282937364,1,62.42097125758927,53,3596.399999976158,-9.420971257589272,3,103,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-17.77423207238205,-27.202893574502834,0.004059620722559976
1,0,0,302,198.67549668874173,0,93.24415345434716,100,2829.200000047684,6.755846545652844,3,104,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-11.053652500508477,-16.91726153660891,0.0033474950251979265
1,0,4,425,141.1764705882353,2,68.5984388693479,65,2763.2999999523163,-3.598438869347902,3,105,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-13.846883803368229,-21.19221268787294,0.002851081659342486
1,0,1,599,100.1669449081803,1,43.84378078116181,0,3450.6999999284744,-43.84378078116181,3,106,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-46.49774884632127,-71.16331710813118,0.025428053390803725
1,0,0,652,92.02453987730061,2,37.727982709047225,37,2423.3000000715256,-0.7279827090472253,3,107,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-1.5056862413725867,-2.304404624281608,0.00010170053041608419
1,0,3,843,71.17437722419929,2,19.194949373496982,2,2535.3000000715256,-17.194949373496982,3,108,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-12.286907117079885,-18.804718274443672,0.00545266357718371
1,0,0,550,109.0909090909091,1,50.0,48,3601.600000023842,-2.0,3,109,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-6.542633393945231,-10.013291105218942,0.0005438390353144064
1,0,4,1000,60.0,2,6.875176187496734,0,1726.600000023842,-6.875176187496734,3,110,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,1.812446952541734,2.7738920791989656,6.2081882973371e-05
1,0,0,390,153.84615384615384,2,74.79787473312055,100,2691.100000023842,25.20212526687945,3,111,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,13.05175657775473,19.97529590584428,0.0038820347858902413
1,0,5,550,109.0909090909091,0,50.0,100,3569.5,50.0,3,112,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,45.45736660605477,69.57104537208541,0.021568910385890264
1,0,1,302,198.67549668874173,0,93.24415345434716,100,2515.0,6.755846545652844,3,113,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-11.053652500508477,-16.91726153660891,0.0033474950251979265
1,0,2,774,77.51937984496124,0,25.354902613380577,48,2842.1999999284744,22.645097386619423,3,114,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,25.66332875464107,39.276903668019905,0.011258311552487063
1,0,5,329,182.370820668693,0,87.06720173383901,100,1760.5,12.932798266160987,3,115,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-2.9816749309518684,-4.563358095592628,6.607228106708665e-05
1,0,3,504,119.04761904761905,2,56.30039424560527,53,3189.700000047684,-3.3003942456052684,3,116,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-9.77592439750606,-14.961739550534828,0.0011296361888999164
1,0,0,918,65.359477124183,1,13.046873249910696,48,5886.0,34.953126750089304,3,117,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,41.74733611664132,63.892962394959675,0.04883993495946814
1,0,3,358,167.5977653631285,0,80.97360155738828,100,2756.3000000715256,19.026398442611722,3,118,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,4.981379690124271,7.623842257308847,0.0009719557662623163
1,0,5,843,71.17437722419929,1,19.194949373496982,0,3467.899999976158,-19.194949373496982,3,119,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-14.286907117079885,-21.86565429280153,0.00704441803277269
1,0,3,652,92.02453987730061,2,37.727982709047225,48,2150.7999999523163,10.272017290952775,3,120,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,9.494313758627413,14.530743476686617,0.000877986717546493
1,0,1,710,84.50704225352112,1,31.580629700998873,0,2237.2999999523163,-31.580629700998873,4,121,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-30.472387967668325,-46.63701494780531,0.016442240203982765
1,0,2,918,65.359477124183,2,13.046873249910696,47,3036.399999976158,33.953126750089304,4,122,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,40.74733611664132,62.36249438578074,0.04637011874185833
1,0,0,463,129.58963282937364,1,62.42097125758927,100,1433.2000000476835,37.57902874241073,4,123,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,29.22576792761795,44.72910285690686,0.011237689303907927
1,0,3,302,198.67549668874173,1,93.24415345434716,100,1573.2000000476835,6.755846545652844,4,124,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-11.053652500508477,-16.91726153660891,0.0033474950251979265
1,0,2,463,129.58963282937364,0,62.42097125758927,92,2492.0,29.579028742410728,4,125,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,21.22576792761795,32.48535878347542,0.005947328781670212
1,0,4,329,182.370820668693,0,87.06720173383901,99,2388.5,11.932798266160987,4,126,6,0,0,81.0,0.9003488729557858,54.54263339394523,65.33949053508692,-3.9816749309518684,-6.0938261047715585,0.0001900670140633016
