trial_type,trial_index,time_elapsed,internal_node_id,subject,tap_times,stimulus,key_press,button_pressed,response,tap_condition,experiment,valid_key_press,valid_tap_times,pref_rate,test_correct,test_incorrect,test_skipped,extreme_responses,pearsonr,intercept,slope
audio-multiple-response,17,90190,0.0-6.0,38,"[296, 784, 1300, 1817, 2299, 2821, 3268, 3750, 4220, 4731, 5259, 5735, 6217, 6716, 7192, 7686, 8162, 8644, 9137, 9654, 10095, 10565, 11029, 11517, 12005, 12475, 12963, 13491, 13990, 14629, 15052, 15702, 16173, 16660, 17107, 17630, 18077, 18622, 19110, 19603]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",,,True,IT1,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  296   784  1300  1817  2299  2821  3268  3750  4220  4731  5259  5735
  6217  6716  7192  7686  8162  8644  9137  9654 10095 10565 11029 11517
 12005 12475 12963 13491 13990 14629 15052 15702 16173 16660 17107 17630
 18077 18622 19110 19603]",488.0,6,0,0,18.0,0.7848391312402081,486.076093337887,-69.4502408607999
audio-multiple-response,17,65722,0.0-6.0,42,"[1823, 1962, 2101, 2241, 2392, 2543, 2688, 2844, 2990, 3146, 3303, 3454, 3605, 3756, 3913, 4069, 4226, 4377, 4540, 4708, 4870, 5039, 5213, 5381, 5550, 5712, 5880, 6037, 6200, 6368, 6531, 6699, 6861, 7030, 7187, 7349, 7517, 7697, 7872, 8057, 8231, 8411, 8586, 8771, 8975, 9166, 9363, 9543, 9729, 9909, 10060, 10211, 10362, 10524, 10670, 10838, 11012, 11186, 11372, 11569, 11755, 11929, 12109, 12272, 12452, 12504, 12603, 12696, 12875, 13061, 13142, 13543, 13775, 13915, 14019, 14263, 14356, 14454, 14640, 14838, 15081, 15296, 15511, 15702, 15906, 16091, 16283, 16486, 16695, 16922, 17165, 17467, 17786, 18158, 18535, 18942, 19325, 19702, 19934]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",,,True,IT1,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74]","[ 1823  1962  2101  2241  2392  2543  2688  2844  2990  3146  3303  3454
  3605  3756  3913  4069  4226  4377  4540  4708  4870  5039  5213  5381
  5550  5712  5880  6037  6200  6368  6531  6699  6861  7030  7187  7349
  7517  7697  7872  8057  8231  8411  8586  8771  8975  9166  9363  9543
  9729  9909 10060 10211 10362 10524 10670 10838 11012 11186 11372 11569
 11755 11929 12109 12272 12452 12504 12603 12696 12875 13061 13142 13543
 13775 13915 14019 14263 14356 14454 14640 14838 15081 15296 15511 15702
 15906 16091 16283 16486 16695 16922 17165 17467 17786 18158 18535 18942
 19325 19702 19934]",169.0,5,1,0,22.0,0.6416204909765737,260.4970732122497,-33.20526317802642
audio-multiple-response,17,87134,0.0-6.0,45,"[505, 1445, 1643, 1811, 1974, 2125, 2293, 2444, 2763, 2914, 3077, 3233, 3396, 3564, 3727, 3901, 4069, 4226, 4394, 4574, 4748, 4923, 5097, 5271, 5451, 5631, 5799, 5968, 6153, 6322, 6502, 6676, 6856, 7047, 7239, 7425, 7587, 7767, 7935, 8115, 8313, 8487, 8829, 9021, 9201, 9369, 9538, 9723, 9886, 10060, 10234, 10408, 10582, 10768, 10954, 11140, 11331, 11523, 11697, 11871, 12057, 12243, 12405, 12591, 12806, 12980, 13166, 13351, 13537, 13735, 13944, 14118, 14315, 14507, 14710, 14896, 15110, 15267, 15470, 15662, 15865, 16062, 16260, 16451, 16655, 16858, 17061, 17247, 17427, 17653, 17868, 18071, 18262, 18448, 18646, 18837, 19035, 19232, 19423, 19627, 19830]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",,,False,IT1,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74]","[  505  1445  1643  1811  1974  2125  2293  2444  2763  2914  3077  3233
  3396  3564  3727  3901  4069  4226  4394  4574  4748  4923  5097  5271
  5451  5631  5799  5968  6153  6322  6502  6676  6856  7047  7239  7425
  7587  7767  7935  8115  8313  8487  8829  9021  9201  9369  9538  9723
  9886 10060 10234 10408 10582 10768 10954 11140 11331 11523 11697 11871
 12057 12243 12405 12591 12806 12980 13166 13351 13537 13735 13944 14118
 14315 14507 14710 14896 15110 15267 15470 15662 15865 16062 16260 16451
 16655 16858 17061 17247 17427 17653 17868 18071 18262 18448 18646 18837
 19035 19232 19423 19627 19830]",185.0,6,0,0,40.0,0.7518190514939299,403.8965827317003,-55.73353118279839
audio-multiple-response,17,213906,0.0-6.0,46,"[714, 1416, 2270, 2978, 3605, 4209, 4824, 5416, 6049, 6693, 7279, 7889, 8615, 9207, 9781, 10356, 10954, 11552, 12156, 12788, 13369, 13944, 14559, 15186, 15853, 16527, 17223, 17885, 18530, 19191, 19830]",,"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70]",,,False,IT1,"[70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70
 70 70 70 70 70 70 70]","[  714  1416  2270  2978  3605  4209  4824  5416  6049  6693  7279  7889
  8615  9207  9781 10356 10954 11552 12156 12788 13369 13944 14559 15186
 15853 16527 17223 17885 18530 19191 19830]",627.0,6,0,0,29.0,0.8575777877659552,483.6458659652647,-69.03708417228557
audio-multiple-response,17,138917,0.0-6.0,50,"[491, 800, 1051, 1299, 1579, 1851, 2109, 2371, 2640, 2869, 3109, 3371, 3629, 3880, 4139, 4411, 4669, 4899, 5149, 5400, 5619, 5851, 6059, 6299, 6560, 6800, 7040, 7280, 7531, 7779, 8029, 8259, 8509, 8749, 8979, 9251, 9480, 9739, 10000, 10229, 10480, 10720, 10949, 11211, 11459, 11699, 11960, 12200, 12440, 12691, 12939, 13179, 13419, 13659, 13899, 14109, 14360, 14589, 14829, 15059, 15299, 15539, 15800, 16040, 16291, 16531, 16789, 16989, 17251, 17440, 17669, 17909, 18131, 18371, 18629, 18840, 19069, 19280, 19499, 19731, 19960]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",,,False,IT1,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74]","[  491   800  1051  1299  1579  1851  2109  2371  2640  2869  3109  3371
  3629  3880  4139  4411  4669  4899  5149  5400  5619  5851  6059  6299
  6560  6800  7040  7280  7531  7779  8029  8259  8509  8749  8979  9251
  9480  9739 10000 10229 10480 10720 10949 11211 11459 11699 11960 12200
 12440 12691 12939 13179 13419 13659 13899 14109 14360 14589 14829 15059
 15299 15539 15800 16040 16291 16531 16789 16989 17251 17440 17669 17909
 18131 18371 18629 18840 19069 19280 19499 19731 19960]",240.0,6,0,0,27.0,0.9290867995981407,538.912508731197,-77.45436776930123
audio-multiple-response,17,125205,0.0-6.0,48,"[501, 1291, 2021, 2821, 3672, 4552, 5381, 6192, 7072, 7851, 8720, 9592, 10491, 11301, 12181, 13051, 13912, 14752, 15541, 16371, 17192, 18000, 18821, 19592]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",,,True,IT1,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  501  1291  2021  2821  3672  4552  5381  6192  7072  7851  8720  9592
 10491 11301 12181 13051 13912 14752 15541 16371 17192 18000 18821 19592]",829.0,5,0,1,35.0,0.9296732436320995,544.102865366262,-78.21513899176018
audio-multiple-response,17,128802,0.0-6.0,49,"[2699, 5957, 7381, 7573, 7776, 7957, 8203, 8640, 8853, 9093, 9520, 9797, 9963, 10144, 10320, 10528, 10715, 11477, 11840, 12149, 12448, 13019, 17147, 19717]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 70, 70, 70, 74, 74, 74]",,,False,IT1,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 70 70 70 74 74 74],"[ 2699  5957  7381  7573  7776  7957  8203  8640  8853  9093  9520  9797
  9963 10144 10320 10528 10715 11477 11840 12149 12448 13019 17147 19717]",277.0,2,4,0,19.0,0.9434752621684597,470.9848355377865,-66.61702930757667
audio-multiple-response,17,111362,0.0-6.0,57,"[1088, 1307, 1552, 1792, 2000, 2192, 2395, 2592, 2816, 3024, 3227, 3435, 3632, 3856, 4112, 4347, 4533, 4896, 5061, 5253, 5445, 5643, 5824, 6021, 6224, 6400, 6581, 6768, 6949, 7147, 7344, 7547, 7739, 7947, 8123, 8325, 8512, 8704, 8891, 9088, 9259, 9456, 9637, 9824, 10005, 10213, 10405, 10587, 10800, 10971, 11163, 11355, 11531, 11717, 11899, 12091, 12261, 12448, 12635, 12816, 13003, 13173, 13344, 13520, 13675, 13872, 14187, 14379, 14565, 14747, 14944, 15115, 15296, 15477, 15664, 15888, 16059, 16245, 16619, 16763, 17248, 17440, 17627, 17803, 17973, 18203, 18405, 18597, 18773, 18960, 19163, 19360, 19584, 19739, 19936]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",,,False,IT1,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[ 1088  1307  1552  1792  2000  2192  2395  2592  2816  3024  3227  3435
  3632  3856  4112  4347  4533  4896  5061  5253  5445  5643  5824  6021
  6224  6400  6581  6768  6949  7147  7344  7547  7739  7947  8123  8325
  8512  8704  8891  9088  9259  9456  9637  9824 10005 10213 10405 10587
 10800 10971 11163 11355 11531 11717 11899 12091 12261 12448 12635 12816
 13003 13173 13344 13520 13675 13872 14187 14379 14565 14747 14944 15115
 15296 15477 15664 15888 16059 16245 16619 16763 17248 17440 17627 17803
 17973 18203 18405 18597 18773 18960 19163 19360 19584 19739 19936]",192.0,6,0,0,7.0,0.7710162115219439,447.35051953262985,-61.63683410317496
audio-multiple-response,17,141394,0.0-6.0,58,"[600, 1160, 1461, 1669, 1851, 1989, 2149, 2280, 2421, 2560, 2709, 2840, 2989, 3131, 3309, 3469, 3621, 3781, 3941, 4109, 4320, 4501, 4661, 4840, 5141, 5421, 5709, 5989, 6331, 6651, 6989, 7371, 7701, 8160, 8531, 8861, 9280, 9680, 10069, 10461, 10811, 11171, 11520, 11909, 12261, 12640, 13000, 13360, 13741, 14101, 14491, 14840, 15200, 15581, 15941, 16291, 16669, 17011, 17381, 17749, 18109, 18469, 18840, 19200, 19581, 19949]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",,,True,IT1,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  600  1160  1461  1669  1851  1989  2149  2280  2421  2560  2709  2840
  2989  3131  3309  3469  3621  3781  3941  4109  4320  4501  4661  4840
  5141  5421  5709  5989  6331  6651  6989  7371  7701  8160  8531  8861
  9280  9680 10069 10461 10811 11171 11520 11909 12261 12640 13000 13360
 13741 14101 14491 14840 15200 15581 15941 16291 16669 17011 17381 17749
 18109 18469 18840 19200 19581 19949]",349.0,2,2,2,63.0,0.6542157053586546,376.0995445051373,-49.57660014743054
audio-multiple-response,17,112889,0.0-6.0,59,"[341, 560, 760, 949, 1149, 1341, 1541, 1720, 1931, 2120, 2320, 2501, 2691, 2861, 3051, 3229, 3421, 3611, 3800, 3989, 4171, 4360, 4531, 4720, 4901, 5091, 5269, 5451, 5640, 5821, 6000, 6189, 6381, 6571, 6749, 6931, 7131, 7309, 7501, 7691, 7880, 8069, 8280, 8461, 8651, 8851, 9029, 9229, 9411, 9611, 9800, 9981, 10171, 10349, 10549, 10731, 10931, 11109, 11301, 11491, 11680, 11880, 12069, 12261, 12461, 12661, 12851, 13040, 13229, 13421, 13611, 13800, 13989, 14181, 14381, 14581, 14771, 14949, 15141, 15331, 15520, 15720, 15901, 16080, 16269, 16461, 16651, 16851, 17040, 17221, 17411, 17589, 17781, 17981, 18171, 18349, 18531, 18720, 18901, 19091, 19291, 19480, 19669, 19861]",,"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70]",,,False,IT1,"[70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70
 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70
 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70
 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70
 70 70 70 70 70 70 70 70]","[  341   560   760   949  1149  1341  1541  1720  1931  2120  2320  2501
  2691  2861  3051  3229  3421  3611  3800  3989  4171  4360  4531  4720
  4901  5091  5269  5451  5640  5821  6000  6189  6381  6571  6749  6931
  7131  7309  7501  7691  7880  8069  8280  8461  8651  8851  9029  9229
  9411  9611  9800  9981 10171 10349 10549 10731 10931 11109 11301 11491
 11680 11880 12069 12261 12461 12661 12851 13040 13229 13421 13611 13800
 13989 14181 14381 14581 14771 14949 15141 15331 15520 15720 15901 16080
 16269 16461 16651 16851 17040 17221 17411 17589 17781 17981 18171 18349
 18531 18720 18901 19091 19291 19480 19669 19861]",189.0,4,2,0,19.0,0.9554423576259622,520.8925382964975,-74.47975978718624
audio-multiple-response,17,155176,0.0-6.0,61,"[579, 760, 920, 1120, 1309, 1499, 1691, 1891, 2080, 2280, 2480, 2669, 2909, 3131, 3349, 3539, 3749, 3949, 4149, 4349, 4560, 4760, 4971, 5160, 5379, 5589, 5819, 6019, 6240, 6440, 6669, 6869, 7080, 7280, 7509, 7699, 7909, 8131, 8349, 8549, 8771, 8971, 9179, 9379, 9600, 9779, 9989, 10211, 10400, 10640, 10840, 11109, 11320, 11560, 11771, 12019, 12229, 12459, 12699, 12920, 13131, 13360, 13560, 13789, 14000, 14219, 14429, 14651, 14880, 15080, 15339, 15531, 15749, 15971, 16189, 16419, 16619, 16859, 17080, 17309, 17531, 17731, 17960, 18189, 18400, 18659, 18899, 19120, 19371, 19571, 19779]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",,,False,IT1,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  579   760   920  1120  1309  1499  1691  1891  2080  2280  2480  2669
  2909  3131  3349  3539  3749  3949  4149  4349  4560  4760  4971  5160
  5379  5589  5819  6019  6240  6440  6669  6869  7080  7280  7509  7699
  7909  8131  8349  8549  8771  8971  9179  9379  9600  9779  9989 10211
 10400 10640 10840 11109 11320 11560 11771 12019 12229 12459 12699 12920
 13131 13360 13560 13789 14000 14219 14429 14651 14880 15080 15339 15531
 15749 15971 16189 16419 16619 16859 17080 17309 17531 17731 17960 18189
 18400 18659 18899 19120 19371 19571 19779]",211.0,6,0,0,17.0,0.9473838183572915,466.4847704354953,-65.70883088235465
audio-multiple-response,17,211850,0.0-6.0,60,"[499, 691, 848, 998, 1161, 1503, 1683, 1834, 2014, 2194, 2368, 2537, 2723, 2897, 3071, 3251, 3419, 3587, 3762, 3930, 4104, 4290, 4481, 4667, 4847, 5033, 5201, 5375, 5561, 5747, 5939, 6113, 6287, 6473, 6647, 6827, 7007, 7192, 7367, 7552, 7744, 7935, 8121, 8307, 8499, 8678, 8864, 9067, 9224, 9398, 9578, 9770, 9956, 10153, 10350, 10559, 10751, 10942, 11151, 11343, 11552, 11755, 11947, 12138, 12347, 12539, 12748, 12951, 13160, 13363, 13543, 13729, 13926, 14129, 14321, 14518, 14710, 14907, 15087, 15279, 15482, 15656, 15848, 16051, 16242, 16434, 16625, 16817, 17014, 17218, 17415, 17624, 17839, 18042, 18239, 18448, 18657, 18855, 19058, 19249, 19441, 19638, 19859]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",,,False,IT1,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74]","[  499   691   848   998  1161  1503  1683  1834  2014  2194  2368  2537
  2723  2897  3071  3251  3419  3587  3762  3930  4104  4290  4481  4667
  4847  5033  5201  5375  5561  5747  5939  6113  6287  6473  6647  6827
  7007  7192  7367  7552  7744  7935  8121  8307  8499  8678  8864  9067
  9224  9398  9578  9770  9956 10153 10350 10559 10751 10942 11151 11343
 11552 11755 11947 12138 12347 12539 12748 12951 13160 13363 13543 13729
 13926 14129 14321 14518 14710 14907 15087 15279 15482 15656 15848 16051
 16242 16434 16625 16817 17014 17218 17415 17624 17839 18042 18239 18448
 18657 18855 19058 19249 19441 19638 19859]",191.0,1,0,5,7.0,0.9231331443875429,560.7983560334883,-81.77690374885515
audio-multiple-response,17,160550,0.0-6.0,62,"[447, 981, 1533, 2101, 2664, 3204, 3773, 4331, 4870, 5428, 5968, 6519, 7076, 7668, 8295, 8853, 9445, 9956, 10536, 11093, 11651, 12243, 12806, 13369, 13932, 14547, 15093, 15697, 16254, 16788, 17345, 17926, 18500, 19075, 19644]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",,,False,IT1,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74]","[  447   981  1533  2101  2664  3204  3773  4331  4870  5428  5968  6519
  7076  7668  8295  8853  9445  9956 10536 11093 11651 12243 12806 13369
 13932 14547 15093 15697 16254 16788 17345 17926 18500 19075 19644]",560.5,5,0,1,34.0,0.9629707053751351,624.1114072211251,-90.90558496172008
audio-multiple-response,17,227121,0.0-6.0,67,"[331, 952, 1324, 1695, 2026, 2392, 2752, 3100, 3460, 3791, 4122, 4476, 4812, 5178, 5497, 5857, 6200, 6531, 6885, 7221, 7541, 7872, 8202, 8551, 8887, 9230, 9572, 9892, 10228, 10571, 10867, 11169, 11500, 11848, 12167, 12504, 12829, 13154, 13473, 13793, 14100, 14408, 14733, 15041, 15354, 15662, 15975, 16289, 16608, 16910, 17212, 17531, 17827, 18123, 18390, 18680, 19023, 19331, 19656, 19952]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",,,True,IT1,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74]","[  331   952  1324  1695  2026  2392  2752  3100  3460  3791  4122  4476
  4812  5178  5497  5857  6200  6531  6885  7221  7541  7872  8202  8551
  8887  9230  9572  9892 10228 10571 10867 11169 11500 11848 12167 12504
 12829 13154 13473 13793 14100 14408 14733 15041 15354 15662 15975 16289
 16608 16910 17212 17531 17827 18123 18390 18680 19023 19331 19656 19952]",330.0,6,0,0,23.0,0.9381693928480029,523.5766711009915,-74.97285758382841
audio-multiple-response,17,88205,0.0-6.0,64,[nan],,[nan],,,False,IT1,[],[],,3,3,0,31.0,0.6714340878116108,195.80205753791205,-23.056683949627683
audio-multiple-response,17,135586,0.0-6.0,68,"[3349, 5640, 5829, 5971, 6099, 6211, 6331, 7509, 7931, 8349, 8760, 9160, 9600, 10019, 10429, 10829, 11240, 11651, 12109, 12520, 12949, 13339, 13739, 14149, 14589, 14971, 15371, 15771, 16179, 16571, 16931, 17360, 17701, 18109, 18491, 18869, 19211]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",,,True,IT1,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74]","[ 3349  5640  5829  5971  6099  6211  6331  7509  7931  8349  8760  9160
  9600 10019 10429 10829 11240 11651 12109 12520 12949 13339 13739 14149
 14589 14971 15371 15771 16179 16571 16931 17360 17701 18109 18491 18869
 19211]",404.0,1,2,3,17.0,0.7129659898897724,257.2767693930205,-32.39664346191563
audio-multiple-response,17,352958,0.0-6.0,70,[nan],,[nan],,,True,IT1,[],[],,5,1,0,11.0,0.7442100310966193,435.6049496283181,-60.964880924517175
audio-multiple-response,17,102630,0.0-6.0,71,[nan],,[nan],,,False,IT1,[],[],,6,0,0,15.0,0.9267469672789105,416.1803067889514,-58.644008870436366
