experiment,subject,pitch,ioi,tempo,tempo_range,loudness,tap_condition,key_press,tap_times,true_score,response,rt,error,tapped,tap_type,block,trial,test_correct,test_incorrect,test_skipped,extreme_responses,pearsonr,intercept,slope,residual,illusory_tempo,cooks
ITLT,2,2,843,71.17437722419929,1,1,True,"[74, 74, 74]","[283, 805, 1957]",19.194949373496982,21.0,2122.8050000499934,1.805050626503018,True,2,0,11,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-3.516399613359585,-8.852414986604483,0.003439413704859033
ITLT,2,3,390,153.84615384615384,4,2,True,"[74, 74, 74, 74]","[331, 752, 1040, 1397]",74.79787473312055,67.0,2716.599999985192,-7.797874733120551,True,2,0,12,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-1.6901319863012532,-4.254849098501148,0.0017281355663947872
ITLT,2,5,1000,60.0,1,0,True,"[74, 74, 74]","[363, 747, 2229]",6.875176187496734,28.0,2079.0999999735504,21.124823812503266,True,2,0,13,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,13.271041606574862,33.409390434340665,0.05124849160222141
ITLT,2,2,774,77.51937984496124,2,0,True,"[74, 74, 74]","[395, 1397, 2181]",25.354902613380577,34.0,9287.21499996027,8.645097386619423,True,2,0,14,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,4.589826829070621,11.554731053096946,0.0022264435693513957
ITLT,2,3,918,65.359477124183,1,0,True,"[74, 74]","[373, 1291]",13.046873249910696,29.0,2084.3800000147894,15.953126750089304,True,2,0,15,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,9.367938171662523,23.5834618879334,0.019221915074767688
ITLT,2,5,710,84.50704225352112,2,0,True,"[74, 74, 74, 74, 74]","[235, 891, 1717, 2400, 3024]",31.580629700998873,36.0,5267.005000030622,4.419370299001127,True,2,0,16,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,1.6437992519833386,4.138208034701688,6.807988446027017e-05
ITLT,2,7,463,129.58963282937364,4,0,True,"[74, 74, 74, 74]","[331, 763, 1184, 1669]",62.42097125758927,50.0,1399.0799999446608,-12.420971257589272,True,2,0,17,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-8.8573036198487,-22.297956980589838,0.0105033125184853
ITLT,2,2,599,100.1669449081803,3,1,True,"[74, 74, 74, 74]","[5, 821, 1397, 1904]",43.84378078116181,45.0,2786.695000017062,1.1562192188381886,True,2,0,18,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,0.9013414521382614,2.2690960801617686,3.818074624220238e-06
ITLT,2,7,652,92.02453987730061,2,1,True,"[74, 74, 74, 74, 74]","[251, 848, 1525, 2149, 2747]",37.727982709047225,47.0,3558.1549999769777,9.272017290952775,True,2,0,19,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,7.760035945948459,19.535623381232273,0.004518070266494503
ITLT,2,2,463,129.58963282937364,4,0,True,"[74, 74, 74, 74, 74]","[304, 773, 1120, 1552, 1952]",62.42097125758927,56.0,2505.2750000031665,-6.420971257589272,True,2,0,20,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-2.8573036198487003,-7.193163510065862,0.001830132799845843
ITLT,2,6,550,109.0909090909091,3,1,True,"[74, 74, 74, 74]","[341, 747, 1317, 1845]",50.0,50.0,2080.169999971986,0.0,True,2,0,21,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,1.010534386803684,2.543985534588706,3.6144560473582735e-06
ITLT,2,7,1000,60.0,1,1,True,"[74, 74, 74, 74, 74]","[309, 661, 1392, 2251, 3275]",6.875176187496734,28.0,2127.919999998994,21.124823812503266,True,2,0,22,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,13.271041606574862,33.409390434340665,0.05124849160222141
ITLT,2,4,774,77.51937984496124,2,1,True,"[74, 74, 74, 74]","[352, 869, 1947, 2715]",25.354902613380577,33.0,2526.025000028312,7.6450973866194225,True,2,0,23,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,3.5898268290706206,9.037265474676284,0.0012099820209440439
ITLT,2,7,599,100.1669449081803,3,0,True,"[74, 74, 74, 74]","[299, 987, 1397, 2016]",43.84378078116181,50.0,976.4350000186823,6.156219218838189,True,2,0,24,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,5.9013414521382614,14.856423972265082,0.0019645081578722285
ITLT,2,6,652,92.02453987730061,2,2,True,"[74, 74, 74, 74]","[240, 757, 1467, 2165]",37.727982709047225,50.0,2776.9049999769777,12.272017290952775,True,2,0,25,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,10.76003594594846,27.08802011649426,0.00942144478458952
ITLT,2,4,550,109.0909090909091,3,2,True,"[74, 74, 74, 74, 74]","[272, 880, 1365, 1856, 2379]",50.0,50.0,1086.684999987483,0.0,True,2,0,26,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,1.010534386803684,2.543985534588706,3.6144560473582735e-06
ITLT,2,2,358,167.5977653631285,5,0,True,"[74, 74, 74]","[363, 757, 1456]",80.97360155738828,62.0,2597.7399999974295,-18.973601557388278,True,2,0,27,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-11.596436864671887,-29.193630639139904,0.03501688407204828
ITLT,2,4,1000,60.0,1,2,True,"[74, 74]","[187, 672]",6.875176187496734,26.0,2097.3349999985658,19.124823812503266,True,2,0,28,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,11.271041606574862,28.37445927749934,0.03649923720571409
ITLT,2,3,329,182.370820668693,5,2,True,"[74, 74]","[165, 704]",87.06720173383901,69.0,2256.935000012163,-18.067201733839013,True,2,0,29,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-9.43749624493445,-23.75857194309674,0.03174789662823414
ITLT,2,5,599,100.1669449081803,3,0,True,"[74, 74, 74, 74]","[48, 613, 1269, 1877]",43.84378078116181,50.0,464.50499998172745,6.156219218838189,True,2,0,30,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,5.9013414521382614,14.856423972265082,0.0019645081578722285
ITLT,2,7,358,167.5977653631285,5,0,True,"[74, 74, 74]","[240, 677, 1008]",80.97360155738828,61.0,2584.310000005644,-19.973601557388278,True,2,1,31,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-12.596436864671887,-31.71109621756057,0.04045211213989287
ITLT,2,2,390,153.84615384615384,4,2,True,,,74.79787473312055,63.0,2852.3799999966286,-11.797874733120551,False,1,1,32,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-5.690131986301253,-14.324711412183799,0.008315216766661726
ITLT,2,4,652,92.02453987730061,2,0,True,,,37.727982709047225,35.0,3074.6799999615178,-2.7279827090472253,False,1,1,33,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-4.239964054051541,-10.67396355981568,0.0027220790822343115
ITLT,2,2,329,182.370820668693,5,2,True,,,87.06720173383901,79.0,2800.0400000019,-8.067201733839013,False,1,1,34,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,0.5625037550655492,1.4160838411098875,0.0004295028073284937
ITLT,2,3,425,141.1764705882353,4,1,True,,,68.5984388693479,67.0,2895.6149999867193,-1.598438869347902,False,1,1,35,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,3.2350085335241587,8.144022629044176,0.00034479023804019225
ITLT,2,5,843,71.17437722419929,1,1,True,,,19.194949373496982,24.0,2181.7300000111572,4.805050626503018,False,1,1,36,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-0.5163996133595852,-1.3000182513424947,0.0002780593706414124
ITLT,2,6,463,129.58963282937364,4,0,True,,,62.42097125758927,50.0,1563.4350000182167,-12.420971257589272,False,1,1,37,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-8.8573036198487,-22.297956980589838,0.0105033125184853
ITLT,2,2,1000,60.0,1,0,True,,,6.875176187496734,24.0,1864.4600000116043,17.124823812503266,False,1,1,38,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,9.271041606574862,23.339528120658017,0.02424690394920925
ITLT,2,4,390,153.84615384615384,4,0,True,,,74.79787473312055,63.0,2682.5499999686144,-11.797874733120551,False,1,1,39,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-5.690131986301253,-14.324711412183799,0.008315216766661726
ITLT,2,3,1000,60.0,1,1,True,,,6.875176187496734,19.0,2225.1149999792688,12.124823812503266,False,1,1,40,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,4.271041606574862,10.7522002285547,0.004540100795457971
ITLT,2,2,710,84.50704225352112,2,1,True,,,31.580629700998873,42.0,5242.440000001807,10.419370299001127,False,1,1,41,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,7.643799251983339,19.243001505225664,0.0055310229295827676
ITLT,2,6,302,198.67549668874173,5,0,True,,,93.24415345434716,74.0,2613.8999999966472,-19.244153454347156,False,1,1,42,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-9.344774241865991,-23.52514749200968,0.040061450539430714
ITLT,2,3,504,119.04761904761905,3,1,True,,,56.30039424560527,50.0,574.289999960456,-6.300394245605268,False,1,1,43,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-3.9948124982630304,-10.056802956621832,0.0024321177528404394
ITLT,2,4,918,65.359477124183,1,1,True,,,13.046873249910696,27.0,2386.0449999920093,13.953126750089304,False,1,1,44,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,7.367938171662523,18.548530731092075,0.011478652150605626
ITLT,2,3,710,84.50704225352112,2,1,True,,,31.580629700998873,30.0,3368.6649999581277,-1.5806297009988732,False,1,1,45,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-4.356200748016661,-10.966585435822287,0.0033487910966251847
ITLT,2,5,550,109.0909090909091,3,2,True,,,50.0,50.0,602.7600000379607,0.0,False,1,1,46,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,1.010534386803684,2.543985534588706,3.6144560473582735e-06
ITLT,2,7,710,84.50704225352112,2,2,True,,,31.580629700998873,44.0,2187.5399999553338,12.419370299001127,False,1,1,47,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,9.643799251983339,24.277932662066988,0.0092950382240208
ITLT,2,6,843,71.17437722419929,1,1,True,,,19.194949373496982,32.0,2064.364999998361,12.805050626503018,False,1,1,48,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,7.483600386640415,18.839706376022807,0.009072301098755108
ITLT,2,2,504,119.04761904761905,3,0,True,,,56.30039424560527,50.0,485.3199999779463,-6.300394245605268,False,1,1,49,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-3.9948124982630304,-10.056802956621832,0.0024321177528404394
ITLT,2,6,710,84.50704225352112,2,0,True,,,31.580629700998873,29.0,1660.3549999999814,-2.5806297009988732,False,1,1,50,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-5.356200748016661,-13.48405101424295,0.0047456537958889475
ITLT,2,7,504,119.04761904761905,3,1,True,,,56.30039424560527,50.0,740.3700000140816,-6.300394245605268,False,1,1,51,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-3.9948124982630304,-10.056802956621832,0.0024321177528404394
ITLT,2,3,358,167.5977653631285,5,0,True,,,80.97360155738828,82.0,2053.0000000144355,1.0263984426117219,False,1,1,52,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,8.403563135328113,21.155680929273345,0.008621926734051419
ITLT,2,4,504,119.04761904761905,3,0,True,,,56.30039424560527,50.0,363.1300000124611,-6.300394245605268,False,1,1,53,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-3.9948124982630304,-10.056802956621832,0.0024321177528404394
ITLT,2,5,329,182.370820668693,5,1,True,,,87.06720173383901,78.0,2816.7199999443255,-9.067201733839013,False,1,1,54,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-0.43749624493445083,-1.1013817373107753,0.0013300568158385343
ITLT,2,6,599,100.1669449081803,3,0,True,,,43.84378078116181,50.0,875.0399999553338,6.156219218838189,False,1,1,55,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,5.9013414521382614,14.856423972265082,0.0019645081578722285
ITLT,2,4,329,182.370820668693,5,0,True,,,87.06720173383901,73.0,1627.7899999986403,-14.067201733839013,False,1,1,56,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-5.437496244934451,-13.68870962941409,0.013270444770323821
ITLT,2,5,390,153.84615384615384,4,2,True,,,74.79787473312055,72.0,1829.410000005737,-2.797874733120551,False,1,1,57,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,3.309868013698747,8.332478793602165,0.0004182168395688537
ITLT,2,7,918,65.359477124183,1,0,True,,,13.046873249910696,13.0,2482.959999993909,-0.0468732499106963,False,1,1,58,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-6.632061828337477,-16.695987366797205,0.012858216032467961
ITLT,2,5,652,92.02453987730061,2,1,True,,,37.727982709047225,37.0,2289.74500001641,-0.7279827090472253,False,1,1,59,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-2.2399640540515406,-5.639032402974355,0.0010416879587088037
ITLT,2,7,425,141.1764705882353,4,2,True,,,68.5984388693479,66.0,1717.8249999997206,-2.598438869347902,False,1,1,60,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,2.2350085335241587,5.626557050623513,5.685353861837107e-05
ITLT,2,2,918,65.359477124183,1,2,True,,,13.046873249910696,16.0,1526.3300000224262,2.9531267500893037,False,1,2,61,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-3.632061828337477,-9.143590631535217,0.004374115988216682
ITLT,2,3,463,129.58963282937364,4,0,True,,,62.42097125758927,58.0,2119.025000021793,-4.420971257589272,False,1,2,62,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-0.8573036198487003,-2.158232353224536,0.0005234110572144404
ITLT,2,5,774,77.51937984496124,2,2,True,,,25.354902613380577,32.0,1301.7450000043027,6.6450973866194225,False,1,2,63,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,2.5898268290706206,6.519799896255621,0.0005010607668871674
ITLT,2,2,425,141.1764705882353,4,1,True,,,68.5984388693479,72.0,2213.820000004489,3.401561130652098,False,1,2,64,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,8.235008533524159,20.73135052114749,0.005433241671112278
ITLT,2,6,1000,60.0,1,0,True,,,6.875176187496734,5.0,1385.0200000451878,-1.8751761874967343,False,1,2,65,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-9.728958393425138,-24.492317869334578,0.032383679870036576
ITLT,2,2,652,92.02453987730061,2,2,True,,,37.727982709047225,32.0,1530.9899999992922,-5.727982709047225,False,1,2,66,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-7.239964054051541,-18.22636029507767,0.00672745800819923
ITLT,2,6,504,119.04761904761905,3,2,True,,,56.30039424560527,50.0,316.9050000142306,-6.300394245605268,False,1,2,67,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-3.9948124982630304,-10.056802956621832,0.0024321177528404394
ITLT,2,3,843,71.17437722419929,1,2,True,,,19.194949373496982,23.0,1546.7700000153854,3.805050626503018,False,1,2,68,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-1.5163996133595852,-3.8174838297631575,0.0009403777861527248
ITLT,2,6,425,141.1764705882353,4,2,True,,,68.5984388693479,85.0,6645.9000000031665,16.401561130652098,False,1,2,69,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,21.23500853352416,53.45840304061611,0.04712360529761093
ITLT,2,7,774,77.51937984496124,2,0,True,,,25.354902613380577,24.0,1756.6500000539236,-1.3549026133805775,False,1,2,70,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-5.410173170929379,-13.61992473110968,0.005901141331049269
ITLT,2,6,329,182.370820668693,5,1,True,,,87.06720173383901,97.0,2046.5650000260212,9.932798266160987,False,1,2,71,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,18.56250375506555,46.73046425268182,0.06900837485020767
ITLT,2,7,843,71.17437722419929,1,2,True,,,19.194949373496982,32.0,1391.5549999801442,12.805050626503018,False,1,2,72,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,7.483600386640415,18.839706376022807,0.009072301098755108
ITLT,2,2,550,109.0909090909091,3,2,True,,,50.0,50.0,311.47000001510605,0.0,False,1,2,73,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,1.010534386803684,2.543985534588706,3.6144560473582735e-06
ITLT,2,7,329,182.370820668693,5,1,True,,,87.06720173383901,89.0,2136.2450000015087,1.9327982661609866,False,1,2,74,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,10.56250375506555,26.590739625316516,0.018695228399323378
ITLT,2,5,425,141.1764705882353,4,0,True,,,68.5984388693479,56.0,2480.4399999557063,-12.598438869347902,False,1,2,75,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-7.764991466475841,-19.548098733583114,0.010556302309597752
ITLT,2,3,550,109.0909090909091,3,2,True,,,50.0,50.0,375.54999999701977,0.0,False,1,2,76,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,1.010534386803684,2.543985534588706,3.6144560473582735e-06
ITLT,2,5,918,65.359477124183,1,2,True,,,13.046873249910696,22.0,1301.1249999981374,8.953126750089304,False,1,2,77,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,2.367938171662523,5.9612028389887595,0.0008052455200437138
ITLT,2,4,599,100.1669449081803,3,1,True,,,43.84378078116181,38.0,4495.969999989029,-5.843780781161811,False,1,2,78,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-6.0986585478617386,-15.353162968782872,0.004454421952133404
ITLT,2,5,302,198.67549668874173,5,2,True,,,93.24415345434716,97.0,1837.9800000111572,3.755846545652844,False,1,2,79,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,13.655225758134009,34.37656081166556,0.04245763735949304
ITLT,2,7,390,153.84615384615384,4,1,True,,,74.79787473312055,93.0,1861.6599999950267,18.20212526687945,False,1,2,80,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,24.309868013698747,61.19925594043608,0.07892694250546052
ITLT,2,5,504,119.04761904761905,3,1,True,,,56.30039424560527,50.0,349.31499999947846,-6.300394245605268,False,1,2,81,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-3.9948124982630304,-10.056802956621832,0.0024321177528404394
ITLT,2,4,302,198.67549668874173,5,2,True,,,93.24415345434716,86.0,1640.1499999919906,-7.244153454347156,False,1,2,82,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,2.6552257581340086,6.684439449038275,0.00013876931447520435
ITLT,2,7,550,109.0909090909091,3,2,True,,,50.0,50.0,65.89999998686835,0.0,False,1,2,83,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,1.010534386803684,2.543985534588706,3.6144560473582735e-06
ITLT,2,3,302,198.67549668874173,5,1,True,,,93.24415345434716,89.0,1470.0050000101328,-4.244153454347156,False,1,2,84,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,5.655225758134009,14.236836184300264,0.0041943032080593206
ITLT,2,4,843,71.17437722419929,1,0,True,,,19.194949373496982,13.0,1156.6200000233948,-6.194949373496982,False,1,2,85,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-11.516399613359585,-28.992139613969787,0.029094211882133365
ITLT,2,6,774,77.51937984496124,2,1,True,,,25.354902613380577,34.0,2520.5300000379793,8.645097386619423,False,1,2,86,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,4.589826829070621,11.554731053096946,0.0022264435693513957
ITLT,2,4,425,141.1764705882353,4,2,True,,,68.5984388693479,69.0,2310.529999958817,0.4015611306520981,False,1,2,87,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,5.235008533524159,13.178953785885502,0.0016504172240764305
ITLT,2,3,652,92.02453987730061,2,2,True,,,37.727982709047225,27.0,1957.2749999933876,-10.727982709047225,False,1,2,88,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-12.23996405405154,-30.813688187180983,0.017362535526611843
ITLT,2,2,302,198.67549668874173,5,1,True,,,93.24415345434716,83.0,2509.805000037886,-10.244153454347156,False,1,2,89,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-0.34477424186599137,-0.8679572862237134,0.0016977171008202862
ITLT,2,4,710,84.50704225352112,2,2,True,,,31.580629700998873,27.0,1691.484999959357,-4.580629700998873,False,1,2,90,6,0,0,18.0,0.9341539872436123,48.989465613196316,39.72248949784458,-7.356200748016661,-18.518982171084275,0.008268017049190422
ITLT,3,2,358,167.5977653631285,5,1,True,"[74, 74, 74]","[43, 597, 1168]",80.97360155738828,71.0,5319.939999841154,-9.973601557388278,True,2,0,1,6,0,0,19.0,0.9574962769660929,52.354007835092645,47.93101676410121,-11.045932144928031,-23.04547846187373,0.027315435566773676
ITLT,3,5,652,92.02453987730061,2,1,True,"[74, 74, 74, 74, 74]","[64, 651, 1280, 1893, 2512]",37.727982709047225,37.0,2735.3900000452995,-0.7279827090472253,True,2,0,2,6,0,0,19.0,0.9574962769660929,52.354007835092645,47.93101676410121,-3.5898025050526954,-7.489518786384982,0.0012739386679313314
ITLT,3,4,918,65.359477124183,1,1,True,"[74, 74, 74, 74, 74]","[69, 667, 1280, 1925, 2544]",13.046873249910696,24.0,4724.260000046343,10.953126750089304,True,2,0,3,6,0,0,19.0,0.9574962769660929,52.354007835092645,47.93101676410121,7.070010919797099,14.750387947314128,0.01566276074088267
ITLT,3,2,710,84.50704225352112,2,2,True,"[74, 74, 74, 74]","[592, 1189, 1808, 2437]",31.580629700998873,30.0,7342.699999921024,-1.5806297009988732,True,2,0,4,6,0,0,19.0,0.9574962769660929,52.354007835092645,47.93101676410121,-4.696824903380431,-9.799134715828108,0.0027216760421092815
ITLT,3,5,1000,60.0,1,2,True,"[74, 74, 74, 74, 74]","[75, 656, 1312, 1963, 2523]",6.875176187496734,0.0,3972.529999911785,-6.875176187496734,True,2,0,5,6,0,0,19.0,0.9574962769660929,52.354007835092645,47.93101676410121,-11.013674772972543,-22.97817888399445,0.040120895422338425
ITLT,3,6,774,77.51937984496124,2,0,True,"[74, 74, 74, 74]","[592, 1131, 1765, 2373]",25.354902613380577,25.0,7432.52500006929,-0.3549026133805775,True,2,0,6,6,0,0,19.0,0.9574962769660929,52.354007835092645,47.93101676410121,-3.728716315273399,-7.779339073119951,0.0020637038357086963
ITLT,3,7,504,119.04761904761905,3,0,True,"[74, 74, 74, 74]","[64, 656, 1227, 1819]",56.30039424560527,56.0,3813.0349996499717,-0.3003942456052684,True,2,0,7,6,0,0,19.0,0.9574962769660929,52.354007835092645,47.93101676410121,-2.3936938792237044,-4.9940394358930105,0.0005010588557058395
ITLT,3,3,710,84.50704225352112,2,2,True,"[74, 74, 74, 74, 74]","[123, 709, 1333, 1920, 2656]",31.580629700998873,45.0,3363.79999993369,13.419370299001127,True,2,0,8,6,0,0,19.0,0.9574962769660929,52.354007835092645,47.93101676410121,10.303175096619569,21.495840881757207,0.015480330687274823
ITLT,3,4,425,141.1764705882353,4,1,True,"[74, 74, 74, 74]","[101, 667, 1205, 1787]",68.5984388693479,67.0,3623.2849997468293,-1.598438869347902,True,2,0,9,6,0,0,19.0,0.9574962769660929,52.354007835092645,47.93101676410121,-3.1828495397491565,-6.640479911815699,0.0013514746221988739
ITLT,3,6,358,167.5977653631285,5,1,True,"[74, 74, 74]","[75, 651, 1211]",80.97360155738828,89.0,3233.8200001977384,8.026398442611722,True,2,0,10,6,0,0,19.0,0.9574962769660929,52.354007835092645,47.93101676410121,6.954067855071969,14.508492255228647,0.010799599240316734
